프로그램ID,프로그램세부ID,프로그램명,프로그램주제,주관부서(상위),주관부서(하위),시작일,종료일,프로그램 소개,프로그램 태그,프로그램 구분,프로그램유형1,프로그램유형2,교육방법,프로그램 시간,마일리지,참여자수,이수자수,핵심역량점수1,핵심역량점수2,핵심역량점수3,핵심역량점수4,핵심역량점수5,핵심역량점수6,핵심역량점수7,핵심역량점수8
5220,0,[인권·성평등센터] 인권·성평등 문화제 인권 특별 강연회,[인권·성평등센터] 인권·성평등 문화제 인권 특별 강연회,인권·성평등센터,인권·성평등센터,24-9-26 오후 3:30,24-9-26 오후 5:00,"제 13회 인권·성평등 문화제의 프로그램으로 인권 특별 강연회 입니다
며느라기, 곤 등 다수의 여성 서사 작품의 저자인 수신지 작가가 여성인권과 관련된 작품들을 어떻게 작업했는지에 대해 이야기를 나눠보려고 합니다.","2차피해,고부갈등,낙태,며느라기,문화제,성평등,수신지작가,여성인권,예방,인권,인권성평등센터,특별강연회",비교과 (비학점),심리,특강/워크숍/행사,비대면(실시간),1,1000,20,3,,,,,0.5,,,0.5
5265,0,[대학원생 대상]예비교수자 워크숍,[대학원생 대상]예비교수자 워크숍,교수학습센터,교수학습센터,24-10-8 오전 12:00,24-11-5 오후 5:00,"예비교수자로 갖추어야 하는 지식, 기술, 태도를 소개하고 연습할 수 있는 기회 제공 프로그램","강의,강의계획서,교수학습센터,대학원,대학원비교과,수업설계,수업운영,수업전문성,예비교수자,워크숍,작성,전략,특강",비교과 (비학점),학습,산학연계비교과,대면 비대면 병행(녹화),8,5000,6,4,,,2,2,,4,,
5260,4535,[LCB외식경영전공] 2024학년도 산학연 연계 비교과 프로그램,1. 프랜차이즈 분야 마케터 커리어 쌓기,문과대학,르꼬르동블루외식경영전공,24-10-8 오후 1:15,24-10-8 오후 2:55,"산학연 연계 비교과 프로그램 - 환대•외식산업 진출 준비를 위한 역량 강화 릴레이 세미나
1. 프랜차이즈 분야 마케터 커리어 쌓기
2. 와인유통과 컨설팅 커리어 쌓기
3. 외식전공자의 창업과 경영 커리어 쌓기
4. 호텔리어 커리어 쌓기
5. 호텔 현장 견학 및 호텔리어 멘토링
6. 대기업 호스피탈리티 사업부 커리어 쌓기","LCB,경영,릴레이세미나,마케터,산학연계비교과,실무자특강,와인유통,창업,컨설팅,특강,프랜차이즈,현직자특강,호텔리어",비교과 (비학점),학습,산학연계비교과,대면,2,2000,20,20,,1,,1,,,,
5154,4462,2024 약학부 선배와의 대화를 통한 진로 탐색 프로그램,임상분야 CRO 및 CRA에서 약사의 역할,약학대학,약학부,24-10-17 오후 6:00,24-10-17 오후 8:00,"약학부에서는 보건약료, 임상연구 및 다양한 약학관련 분야에서 활발한 활동을 하고 있는 숙명여대 약학대학 선배님과 외부 전문가를 초대하여 특강을 듣고 진로와 관련된 토의토론을 진행한다. 본 프로그램을 통하여 약학실무 및 약학연구와 관련된 경험과 정보를 얻고 미래를 준비할 수 있는 기회를 가질 수 있다.","보건약료,비교과프로그램,선배와의대화,약학대학,약학부,약학실무,약학연구,임상연구,전공별진로취업,전공별진로취업비교과프로그램,졸업생특강,진로설계,진로탐색,진로특강,토론토의,특강",비교과 (비학점),취업,전공별진로취업,대면,2,2000,14,13,0.5,0.5,0.4,0.4,,,,0.2
5341,0,2024-2학기 미래직진 포트폴리오 경진대회,2024-2학기 미래직진 포트폴리오 경진대회,순헌칼리지,순헌칼리지 교학팀,24-10-21 오전 10:00,24-12-1 오후 11:59,"슬기롭고 충실한 대학생활을 위한 나만의 진로설계 수립
-대학 입학 후 성취하고 싶은 분야의 탐색 또는 나만의 특별한 진로를 선택하여 진출하기 위해 대학생활자원(교과, 비교과, 대외활동 등)을 활용한 포트폴리오 작성","경진대회,공모,공모전,교양연계,기초교양대학,대학생활설계서,미래직진,미래직진포트폴리오,순헌칼리지,진로설계,진로탐색과역량개발,진출분야,진탐,포트폴리오",교양교과연계 비교과 (학점불인정),학습,교양연계,"해당없음(공모전, 콘테스트 등)",2,2000,76,76,0.8,0.7,0.5,,,,,
5333,4580,2024-2 숙명행복성장주간,교내외 장학제도 설명 및 퀴즈,학생지원센터,학생지원센터,24-10-29 오전 10:00,24-10-30 오후 5:00,[숙명행복성장주간] 우리 대학 학생들의 행복성장을 위한 다양한 비교과프로그램 (대면/비대면),"대면비대면,박람회,병행,설명회,숙명행복성장주간,순헌관광장,스노보드,온라인프로그램,진로,진로주간,학생지원센터,학생진로지도,행복성장주간,행정부서박람회",비교과 (비학점),진로,설명회/박람회,대면 비대면 병행(녹화),1,1000,380,365,,1,,,,,,
5333,4585,2024-2 숙명행복성장주간,헤이영 홍보,학생지원센터,학생지원센터,24-10-29 오전 10:00,24-10-30 오후 5:00,[숙명행복성장주간] 우리 대학 학생들의 행복성장을 위한 다양한 비교과프로그램 (대면/비대면),"대면비대면,박람회,병행,설명회,숙명행복성장주간,순헌관광장,스노보드,온라인프로그램,진로,진로주간,학생지원센터,학생진로지도,행복성장주간,행정부서박람회",비교과 (비학점),진로,설명회/박람회,대면 비대면 병행(녹화),1,1000,393,387,,1,,,,,,
5333,4581,2024-2 숙명행복성장주간,현장실습 제도 소개,학생지원센터,학생지원센터,24-10-29 오전 10:00,24-10-30 오후 5:00,[숙명행복성장주간] 우리 대학 학생들의 행복성장을 위한 다양한 비교과프로그램 (대면/비대면),"대면비대면,박람회,병행,설명회,숙명행복성장주간,순헌관광장,스노보드,온라인프로그램,진로,진로주간,학생지원센터,학생진로지도,행복성장주간,행정부서박람회",비교과 (비학점),진로,설명회/박람회,대면 비대면 병행(녹화),1,1000,140,140,,1,,,,,,
5166,4477,[도서관] 9월 정기 학술정보이용교육,[9/26(목) 16:30] 참고문헌이 내 손안에! Refworks 활용법,중앙도서관,학술정보운영팀,24-9-26 오후 4:30,24-9-26 오후 5:30,"도서관에서 시행하는 정기 학술정보 이용교육입니다.
학술정보 이용교육을 통해 도서관 소장자료, 구독자료 등의 학술정보를 효과적으로 검색하고 활용하는 방법을 배워보세요.","DBPIA,RefWorks,교보문고,논문작성,도서관,동영상강좌,오디오북,이용교육,이용법,자료작성법,전자책,참고문헌,학술DB,학술논문,학술정보",비교과 (비학점),학습,독서,대면,1,1000,28,9,0.4,,0.6,,,,,
5174,4068,[재맞고] 숙명 커리어 클라쓰(SookMyung Career Class),[3단계] 직업세계분석을 통한 `하고싶은 일` 찾기,대학일자리플러스센터,대학일자리플러스센터,24-10-8 오후 1:30,24-10-8 오후 4:30,"진로탐색 및 설계를 위한 진로 종합 프로그램으로, 자기이해 -> 직업세계이해 -> 스펙 달성 계획 수립을 통한 진로결정 역량 강화를 목적으로 함","계획수립,대학생활,대학생활플랜,대학일자리센터,성격,성격분석,스펙,직업이해,진로,진로결정,진로고민,진로설계,진로탐색,커리어,클라쓰,특강,흥미분석",비교과 (비학점),진로,특강/워크숍/캠프,대면,3,2000,45,30,,1.5,,1.5,,,,
5326,0,2024 학생참여 교양교과목 신규 개발 공모전,2024 학생참여 교양교과목 신규 개발 공모전,순헌칼리지,순헌칼리지 교학팀,24-10-22 오전 12:00,24-11-26 오후 11:59,본 공모전은 대학혁신지원사업의 일환으로 학생이 스스로 교양 교과목을 직접 개발해 제안하는 아이디어 공모전입니다.,"공모전,교과목개발,교양,교양교과목,대회,순헌칼리지,아이디어,아이디어공모전,학생참여",비교과 (비학점),학습,공모전/경진대회,"해당없음(공모전, 콘테스트 등)",0,2000,26,26,0,,0,,,0,,
5256,0,[재맞고]면접준비 첫걸음_퍼스널컬러를 활용한 면접이미지메이킹(10월),[재맞고]면접준비 첫걸음_퍼스널컬러를 활용한 면접이미지메이킹(10월),대학일자리플러스센터,대학일자리플러스센터,24-10-22 오후 2:00,24-10-22 오후 5:00,면접전형에 대한 이론 및 퍼스널컬러 실습으로 하루에 완성하는 면접스킬 완성반,"대면,대학일자리센터,면접,면접스킬,면접이미지,면접전형,면접준비,실습,이론,이미지메이킹,재맞고,취업,퍼스널컬러",비교과 (비학점),취업,상담/클리닉,대면,3,2000,19,10,,1.5,,1.5,,,,
5333,4587,2024-2 숙명행복성장주간,대학혁신지원사업 소개 및 홍보,학생지원센터,학생지원센터,24-10-29 오전 10:00,24-10-30 오후 5:00,[숙명행복성장주간] 우리 대학 학생들의 행복성장을 위한 다양한 비교과프로그램 (대면/비대면),"대면비대면,박람회,병행,설명회,숙명행복성장주간,순헌관광장,스노보드,온라인프로그램,진로,진로주간,학생지원센터,학생진로지도,행복성장주간,행정부서박람회",비교과 (비학점),진로,설명회/박람회,대면 비대면 병행(녹화),1,1000,362,128,,1,,,,,,
5333,4595,2024-2 숙명행복성장주간,1:1 진로취업상담,학생지원센터,학생지원센터,24-10-29 오전 10:00,24-10-30 오후 5:00,[숙명행복성장주간] 우리 대학 학생들의 행복성장을 위한 다양한 비교과프로그램 (대면/비대면),"대면비대면,박람회,병행,설명회,숙명행복성장주간,순헌관광장,스노보드,온라인프로그램,진로,진로주간,학생지원센터,학생진로지도,행복성장주간,행정부서박람회",비교과 (비학점),진로,설명회/박람회,대면 비대면 병행(녹화),1,1000,117,117,,1,,,,,,
5156,0,행복과 성장 워크숍_괜찮은 하루,행복과 성장 워크숍_괜찮은 하루,숙명행복상담센터,숙명행복상담센터,24-10-29 오전 10:30,24-10-30 오후 4:30,"1. 스트레스를 건강하게 대처할 수 있는 솔루션을 찾는 부스 활동을 통해  자기돌봄 및 학교생활 적응 향상
2. 스트레스볼을 활용한 정서 조절 및 스트레스 관리 방안 안내","건강,부스활동,솔루션,숙명행복상담센터,숙명행복성장주간,스트레스관리,적응,정서조절,학교생활",비교과 (비학점),심리,특강/워크숍/행사,대면,1,1000,687,687,,1,,,,,,
5070,0,[동문 선배 특강] 이나라 동문(TV조선),[동문 선배 특강] 이나라 동문(TV조선),문과대학,한국어문학부,24-9-26 오후 5:00,24-9-26 오후 7:00,"<한국어문학부 진로 탐색 프로그램>은 한국어문학부 학생들이 전공 분야의 진로에 대한 정보를 얻고, 탐색해 볼 수 있는 기회를 제공합니다. 외부에서 활발히 활동하고 있는 동문 선배들 특강과 더불어 전공교수와의 진로 간담회를 분야별로 진행하기에, 학생들이 자신의 적성에 맞는 진로를 탐색해 보고, 해당 분야로 진출하는 데 도움을 주고자 합니다. 이 프로그램을 통해 진출분야에 대한 정보를 미리 확인해 보고, 구체적인 진로를 설계해 볼 수 있을 것입니다.","TV조선,동문특강,선배와의대화,실무자특강,전공별진로취업,졸업생특강,진로설계,진로연계비교과,진로탐색,진출분야,한국어문학부",비교과 (비학점),취업,전공별진로취업,대면,2,2000,13,13,,0.8,0.6,,0.6,,,
5154,4459,2024 약학부 선배와의 대화를 통한 진로 탐색 프로그램,의약품 약물감시에서의 약사의 역할,약학대학,약학부,24-9-26 오후 6:00,24-9-26 오후 8:00,"약학부에서는 보건약료, 임상연구 및 다양한 약학관련 분야에서 활발한 활동을 하고 있는 숙명여대 약학대학 선배님과 외부 전문가를 초대하여 특강을 듣고 진로와 관련된 토의토론을 진행한다. 본 프로그램을 통하여 약학실무 및 약학연구와 관련된 경험과 정보를 얻고 미래를 준비할 수 있는 기회를 가질 수 있다.","보건약료,비교과프로그램,선배와의대화,약학대학,약학부,약학실무,약학연구,임상연구,전공별진로취업,전공별진로취업비교과프로그램,졸업생특강,진로설계,진로탐색,진로특강,토론토의,특강",비교과 (비학점),취업,전공별진로취업,대면,2,2000,30,28,0.5,0.5,0.4,0.4,,,,0.2
5244,4511,[도서관] 10월 정기 학술정보이용교육,[10/8(화) 16:30] 논문 작성을 위한 학술DB 활용법,중앙도서관,학술정보운영팀,24-10-8 오후 4:30,24-10-8 오후 5:30,"도서관에서 시행하는 정기 학술정보 이용교육입니다.
학술정보 이용교육을 통해 도서관 소장자료, 구독자료 등의 학술정보를 효과적으로 검색하고 활용하는 방법을 배워보세요.","DBPIA,RefWorks,교보문고,논문작성,도서관,동영상강좌,오디오북,이용교육,이용법,자료작성법,전자책,참고문헌,학술DB,학술논문,학술정보",비교과 (비학점),학습,독서,대면,1,1000,11,7,0.4,,0.6,,,,,
5339,0,[대학원 비교과]컨템포러리 아트 컨텐츠 개발 및 오픈스튜디오,[대학원 비교과]컨템포러리 아트 컨텐츠 개발 및 오픈스튜디오,대학원,조형예술학과,24-10-22 오후 2:00,24-12-11 오후 6:30,"현대의 미술은 전시를 비롯한 다양한 문화예술사업을 통해 미술문화의 발전 및 대중화에 기여하고 있다. 
이에 따라 작가는 창작 주체로서 국가와 민간에서 주최하는 문화예술사업에 적극적으로 참여하여 미술 현장의 동향을 파악하고, 시대 언어를 자기화하는 자기주도성이 핵심 역량으로 요구된다. 
이러한 배경으로 본 프로그램을 통해 미술 현장의 다양한 전문가와 동시대 미술 현장에 대해 심도 있게 논의하고, 작가로서의 역할을 연구함으로써 구체적인 개발방안을 수행하여 활동작가로서 역량을 키운다.","견학,대학원,비교과,실무자특강,아트선재,작가탐방,전문가특강,조형예술학과,현대미술,현장견학",비교과 (비학점),학습,산학연계비교과,대면,11,8000,15,15,3.3,2.2,3.3,,,2.2,,
5282,0,"김동호 부산국제영화제 초대집행위원장 초청 강연회 < 세계 속의 한국 영화 - 호황인가, 위기인가 >","김동호 부산국제영화제 초대집행위원장 초청 강연회 < 세계 속의 한국 영화 - 호황인가, 위기인가 >",학생지원센터,학생지원센터,24-10-29 오전 10:30,24-10-29 오후 12:00,"총장님과 함께하는 가을 `문화 여행` 시리즈 #1
총장님과 함께하는 K-영화 인사이트 - 티 타임
김동호 부산국제영화제 초대집행위원장 초청 특강","기획,김동호,문화,문화관광,문화행정,미디어,부산국제영화제,세계,영화,진로,청년동호,초대집행위원장,콘텐츠,특강,학생지원센터,한국영화,한불협회,홍보광고",비교과 (비학점),진로,특강/워크숍/캠프,대면,1,1000,139,91,,,0.25,0.25,0.25,,0.25,
